SectorName,SectorName_labelled,income_group,outsourcing_group,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc,SectorName_short,SectorName_short_detail
4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Low,Likely agency,7,5.9983102211439165,16855.68,17439.687200688793,126,136.42771280469245,4.396694848744547,Administrative and support service activities,NA
4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Low,High indicators,6,4.923334166664308,18568,18851.940444114567,126,136.42771280469245,3.6087493262548995,Administrative and support service activities,NA
5,"AGRICULTURE, FORESTRY AND FISHING",Not low,Not outsourced,13,16.663649806875345,84645.33333333333,50962.552997662504,15,17.968970237128254,92.73569707653141,"Agriculture, forestry and fishing",NA
5,"AGRICULTURE, FORESTRY AND FISHING",Not low,Outsourced,1,0.7190552784798583,35000,35000,15,17.968970237128254,4.001649894183227,"Agriculture, forestry and fishing",NA
5,"AGRICULTURE, FORESTRY AND FISHING",Not low,Likely agency,1,0.586265151773049,NA,NA,15,17.968970237128254,3.262653029285356,"Agriculture, forestry and fishing",NA
5,"AGRICULTURE, FORESTRY AND FISHING",Low,Not outsourced,12,13.746375276993302,17612.5,16063.728850897842,14,14.910403999855,92.19317784499322,"Agriculture, forestry and fishing",NA
5,"AGRICULTURE, FORESTRY AND FISHING",Low,Outsourced,2,1.1640287228616986,20066.800000000003,20064.636626431984,14,14.910403999855,7.806822155006789,"Agriculture, forestry and fishing",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Not low,Not outsourced,60,57.16533322643826,47222.916603773585,43978.21155010215,72,69.08492031683973,82.74647052390675,"Arts, entertainment and recreation",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Not low,Outsourced,8,8.098757695787885,35540,35583.91555069232,72,69.08492031683973,11.722902275409847,"Arts, entertainment and recreation",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Not low,High indicators,4,3.8208293946135807,28600,28731.467849164965,72,69.08492031683973,5.530627200683385,"Arts, entertainment and recreation",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Low,Not outsourced,80,79.52646425891456,14119.401176470588,14197.527145889273,90,92.41071845150078,86.05761928001007,"Arts, entertainment and recreation",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Low,Outsourced,7,8.534893022148124,15066.666666666666,15793.18150101316,90,92.41071845150078,9.235825849170762,"Arts, entertainment and recreation",NA
6,"ARTS, ENTERTAINMENT AND RECREATION",Low,Likely agency,3,4.349361170438098,12626.666666666666,12852.730923789013,90,92.41071845150078,4.7065548708191685,"Arts, entertainment and recreation",NA
7,CONSTRUCTION,Not low,Not outsourced,180,176.65795997021473,65936.04026845637,65685.49329980774,239,228.00173931674496,77.48097032049289,Construction,NA
7,CONSTRUCTION,Not low,Outsourced,31,27.42864030298959,77608.96296296296,77480.92531347452,239,228.00173931674496,12.03001362410009,Construction,NA
7,CONSTRUCTION,Not low,Likely agency,17,15.114113783409831,119474.25,138626.48964488637,239,228.00173931674496,6.628946703960437,Construction,NA
7,CONSTRUCTION,Not low,High indicators,11,8.801025260130803,44057.77777777778,42571.74671950266,239,228.00173931674496,3.8600693514465814,Construction,NA
7,CONSTRUCTION,Low,Not outsourced,39,42.299403172331026,18775.48148148148,18432.476127565416,49,52.63276364598818,80.3670570233399,Construction,NA
7,CONSTRUCTION,Low,Outsourced,6,6.533714303185804,17580,18516.5258240603,49,52.63276364598818,12.413777750931047,Construction,NA
7,CONSTRUCTION,Low,Likely agency,3,3.08825429125363,16380,15002.087376924104,49,52.63276364598818,5.867551079068268,Construction,NA
7,CONSTRUCTION,Low,High indicators,1,0.7113918792177198,21600,21600,49,52.63276364598818,1.3516141466608018,Construction,NA
8,EDUCATION,Not low,Not outsourced,491,428.70256258951184,62790.59221945137,63968.6647172452,549,481.5257668520738,89.0300357947845,Education,NA
8,EDUCATION,Not low,Outsourced,34,30.035172153099595,114606.88461538461,120411.90215728548,549,481.5257668520738,6.237500507906671,Education,NA
8,EDUCATION,Not low,Likely agency,12,9.475177329151167,43623.2,41992.87794786844,549,481.5257668520738,1.9677404578147883,Education,NA
8,EDUCATION,Not low,High indicators,12,13.31285478031121,160628.57142857142,209519.19379103047,549,481.5257668520738,2.7647232394940477,Education,NA
8,EDUCATION,Low,Not outsourced,377,357.14421054950253,15086.493288135593,14770.799509534985,437,420.80842978084945,84.87097341075076,Education,NA
8,EDUCATION,Low,Outsourced,49,48.23677314046391,14632.88,12882.530032745824,437,420.80842978084945,11.462881854715905,Education,NA
8,EDUCATION,Low,Likely agency,4,5.972345272423394,14773.333333333334,14458.478738539896,437,420.80842978084945,1.4192551407617235,Education,NA
8,EDUCATION,Low,High indicators,7,9.455100818459595,15000,12063.31807025728,437,420.80842978084945,2.2468895937716042,Education,NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Not low,Not outsourced,75,73.33840168052713,84636.33846153846,100794.4776374109,92,89.56696398272639,81.88108474311014,"Electricity, gas, steam and air conditioning supply",NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Not low,Outsourced,9,9.202807428881103,39694.444444444445,35564.447291916586,92,89.56696398272639,10.27477880198767,"Electricity, gas, steam and air conditioning supply",NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Not low,Likely agency,4,3.0965530193350324,111219,98110.47292538073,92,89.56696398272639,3.4572490588519043,"Electricity, gas, steam and air conditioning supply",NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Not low,High indicators,4,3.9292018539831273,246666.66666666666,176024.38844662023,92,89.56696398272639,4.38688739605029,"Electricity, gas, steam and air conditioning supply",NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Low,Not outsourced,17,21.182423047610538,18434.933333333334,18116.575120237092,19,23.500230767455136,90.13708527894768,"Electricity, gas, steam and air conditioning supply",NA
9,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Low,Outsourced,2,2.3178077198445974,2400,2400,19,23.500230767455136,9.862914721052313,"Electricity, gas, steam and air conditioning supply",NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Not low,Not outsourced,322,299.90629573432074,68529.6281533101,72337.07679776663,390,359.49870297650455,83.42347086407193,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Not low,Outsourced,44,40.25417536808594,153832.23529411765,164015.07065176667,390,359.49870297650455,11.1973075381907,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Not low,Likely agency,10,7.648407937118641,98122.22222222222,120813.38842659102,390,359.49870297650455,2.127520314758552,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Not low,High indicators,14,11.689823936979225,181674.91666666666,214273.3499403828,390,359.49870297650455,3.2517012829788228,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Low,Not outsourced,79,73.51363631067412,18177.6025,18276.229861747233,92,85.6109448461732,85.86943695431037,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Low,Outsourced,9,9.220615773881404,21071.428571428572,21194.119805612583,92,85.6109448461732,10.770370296051656,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Low,Likely agency,2,1.296060672982176,NA,NA,92,85.6109448461732,1.513896003964159,Financial and insurance activities,NA
10,FINANCIAL AND INSURANCE ACTIVITIES,Low,High indicators,2,1.580632088635497,16950,16923.8247739444,92,85.6109448461732,1.8462967456738109,Financial and insurance activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Not low,Not outsourced,749,661.6010584960009,50106.41114155251,49007.97491839606,872,768.8135322064204,86.05481443559792,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Not low,Outsourced,71,63.543900394736454,66850.87931034483,63421.37904632793,872,768.8135322064204,8.26519015766692,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Not low,Likely agency,24,19.97581165806986,40267.28,43266.31163317565,872,768.8135322064204,2.598264835524059,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Not low,High indicators,28,23.6927616576132,74563.63636363637,74190.4900308785,872,768.8135322064204,3.0817305712111063,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Low,Not outsourced,560,568.349590375872,16829.316990950225,16631.408720445314,685,697.4521969638863,81.48939710133293,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Low,Outsourced,79,83.89796457785106,15614.663225806451,15328.50292899723,685,697.4521969638863,12.029206437813436,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Low,Likely agency,31,31.56386708459436,17334.095,17026.420222819554,685,697.4521969638863,4.5255957644117535,Human health and social work activities,NA
11,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Low,High indicators,15,13.640774925568861,18310.784,19096.762954460755,685,697.4521969638863,1.955800696441877,Human health and social work activities,NA
12,INFORMATION AND COMMUNICATION,Not low,Not outsourced,316,296.575408004205,74379.36727272728,71357.82204026124,398,367.93262005479886,80.60590223286911,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Not low,Outsourced,53,44.74157206564359,67357.91304347826,68178.36738887809,398,367.93262005479886,12.160262403203038,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Not low,Likely agency,13,11.384122981336304,316537.0909090909,341977.3779969583,398,367.93262005479886,3.0940781982420544,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Not low,High indicators,16,15.231517003613993,102400,95086.40894685348,398,367.93262005479886,4.139757165685786,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Low,Not outsourced,46,51.55973361790238,18593.79487179487,18689.43021462366,62,66.06535246286897,78.04353067953545,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Low,Outsourced,13,12.379827326358697,15510.666666666666,16536.71554550777,62,66.06535246286897,18.7387592207528,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Low,Likely agency,2,1.5020011567099323,16100,15047.075930620926,62,66.06535246286897,2.2735081259940437,Information and communication,NA
12,INFORMATION AND COMMUNICATION,Low,High indicators,1,0.6237903618979663,13000,13000,62,66.06535246286897,0.9442019737177035,Information and communication,NA
13,MANUFACTURING,Not low,Not outsourced,470,481.4939727887967,58531.49980440098,56070.375920143415,542,549.2414301791875,87.6652681921157,Manufacturing,NA
13,MANUFACTURING,Not low,Outsourced,44,43.451295835427366,128172.97297297297,108765.02873344849,542,549.2414301791875,7.911146801371408,Manufacturing,NA
13,MANUFACTURING,Not low,Likely agency,14,11.63563081586229,39900.38461538462,39870.00432619841,542,549.2414301791875,2.118491100000635,Manufacturing,NA
13,MANUFACTURING,Not low,High indicators,14,12.660530739101217,74469,61714.95197042173,542,549.2414301791875,2.3050939065122558,Manufacturing,NA
13,MANUFACTURING,Low,Not outsourced,134,148.51815223072927,17928.2392920354,18570.71343338441,173,195.36320400621233,76.02155840257747,Manufacturing,NA
13,MANUFACTURING,Low,Outsourced,25,31.050553699768507,16757.741176470587,16877.36980951229,173,195.36320400621233,15.89375740315005,Manufacturing,NA
13,MANUFACTURING,Low,Likely agency,8,8.539776591601727,15821.714285714286,16246.935234398641,173,195.36320400621233,4.371230823656113,Manufacturing,NA
13,MANUFACTURING,Low,High indicators,6,7.254721484112809,18390,19163.40686819613,173,195.36320400621233,3.713453370616361,Manufacturing,NA
14,MINING AND QUARRYING,Not low,Not outsourced,7,7.4600557168374735,58868,54859.57103046843,7,7.4600557168374735,100,Mining and quarrying,NA
15,NA,Not low,Not outsourced,35,38.83789386568841,51454.41379310345,45187.95108641633,40,45.38506093677087,85.57418027882835,NA,NA
15,NA,Not low,Outsourced,3,4.137574695349788,42633.333333333336,41413.14362725169,40,45.38506093677087,9.116600506748544,NA,NA
15,NA,Not low,High indicators,2,2.409592375732675,32500,31294.389806716354,40,45.38506093677087,5.309219214423107,NA,NA
15,NA,Low,Not outsourced,29,44.433659777569986,14706.472142857143,15117.21458336173,32,46.473456935520254,95.61083402773245,NA,NA
15,NA,Low,Outsourced,3,2.0397971579502654,19000,18852.89298022095,32,46.473456935520254,4.389165972267542,NA,NA
16,Not found,Not low,Not outsourced,9,14.686606624951173,34912.5,35347.48081048593,15,19.957644199920072,73.58887891693145,Not found,NA
16,Not found,Not low,Outsourced,4,3.920751254806365,42677,47383.954083184064,15,19.957644199920072,19.645361023231725,Not found,NA
16,Not found,Not low,Likely agency,1,0.7706144242078602,42000,42000,15,19.957644199920072,3.861249436498855,Not found,NA
16,Not found,Not low,High indicators,1,0.5796718959546728,36000,36000,15,19.957644199920072,2.9045106233379707,Not found,NA
16,Not found,Low,Not outsourced,7,6.264658559180089,14175,13419.309617896235,12,12.663662814660709,49.46956224961628,Not found,NA
16,Not found,Low,Outsourced,2,3.8261721985841977,5460,5460,12,12.663662814660709,30.21378770567582,Not found,NA
16,Not found,Low,Likely agency,1,1.1493123347623564,NA,NA,12,12.663662814660709,9.075670693251551,Not found,NA
16,Not found,Low,High indicators,2,1.4235197221340667,10000,10000,12,12.663662814660709,11.240979351456353,Not found,NA
17,OTHER SERVICE ACTIVITIES,Not low,Not outsourced,110,108.19685972346022,59242.1125,60468.375614175915,140,136.7476906885871,79.12152605915287,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Not low,Outsourced,20,18.662746741600017,68248.88888888889,65546.46993266742,140,136.7476906885871,13.64757726263936,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Not low,Likely agency,4,2.4480511730303105,33950,31970.261167208944,140,136.7476906885871,1.7901956228315479,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Not low,High indicators,6,7.440033050496574,124600,95139.72822297926,140,136.7476906885871,5.440701055376224,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Low,Not outsourced,100,106.98816189278257,15531.74175,15161.234633055916,124,134.12172744920375,79.76944819272661,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Low,Outsourced,20,22.80446123103138,15447.363636363636,15340.115774891174,124,134.12172744920375,17.002809063630774,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Low,Likely agency,1,1.0565092615119964,21000,21000,124,134.12172744920375,0.7877241678922833,Other service activities,NA
17,OTHER SERVICE ACTIVITIES,Low,High indicators,3,3.272595063877792,10657.2,9684.006357834793,124,134.12172744920375,2.4400185757503237,Other service activities,NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Not low,Not outsourced,263,219.4080424979076,62003.815589519654,64254.2093136141,324,279.0879693791593,78.61608760348511,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Not low,Outsourced,46,44.80639481471795,106993.2972972973,98047.36653510197,324,279.0879693791593,16.054577671116135,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Not low,Likely agency,5,4.055740270183093,42875,43753.11060031799,324,279.0879693791593,1.453212146408613,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Not low,High indicators,10,10.817791796350678,39666.666666666664,41430.62552419643,324,279.0879693791593,3.8761225789901386,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Low,Not outsourced,62,64.49841044766409,17514.40730769231,16777.197239054265,77,79.82088880764694,80.8039241495956,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Low,Outsourced,11,12.607929302615059,14732.106666666667,14623.991517018412,77,79.82088880764694,15.79527551114816,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Low,Likely agency,3,2.0996213894873796,21198.333333333332,21127.769882728804,77,79.82088880764694,2.630415948570888,"Professional, scientific and technical activities",NA
18,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Low,High indicators,1,0.614927667880418,NA,NA,77,79.82088880764694,0.7703843906853455,"Professional, scientific and technical activities",NA
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Not low,Not outsourced,526,469.4891967696645,51547.26205450734,50224.052054284046,569,513.023920882656,91.51409469599582,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Not low,Outsourced,25,27.930043287027296,103265.2,125186.04508194819,569,513.023920882656,5.444199022722712,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Not low,Likely agency,11,9.854960749454529,69742,58216.17005456693,569,513.023920882656,1.9209554074007116,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Not low,High indicators,7,5.749720076509604,160600,141887.63012104537,569,513.023920882656,1.1207508738807401,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Low,Not outsourced,128,119.39532050944763,18223.344814814816,18232.11167643665,151,141.4275586302383,84.42153825309686,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Low,Outsourced,18,17.25203812983362,16870.582857142857,16441.424976125745,151,141.4275586302383,12.19849815476133,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Low,Likely agency,3,2.5378552482750125,18333.333333333332,20138.362499272564,151,141.4275586302383,1.7944559552995065,Public administration and defence, Compulsory social security
19,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,Low,High indicators,2,2.2423447426820426,22300,22138.647343062694,151,141.4275586302383,1.5855076368422951,Public administration and defence, Compulsory social security
20,REAL ESTATE ACTIVITIES,Not low,Not outsourced,66,65.15676832853273,55378.362068965514,50345.73932508422,78,78.02848501211139,83.5038234029781,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Not low,Outsourced,7,8.77215224974137,27988,28599.750440876072,78,78.02848501211139,11.24224345555316,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Not low,Likely agency,2,1.5178367324637163,40699.5,44619.78766968197,78,78.02848501211139,1.94523414395156,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Not low,High indicators,3,2.5817277013735658,25500,25375.589985547602,78,78.02848501211139,3.3086989975171712,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Low,Not outsourced,27,33.61583592659026,16224.288695652174,16101.331274120776,31,37.25709668125773,90.22666530937926,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Low,Outsourced,2,1.525585180957864,20400,20400,31,37.25709668125773,4.094750576003184,Real estate activities,NA
20,REAL ESTATE ACTIVITIES,Low,High indicators,2,2.1156755737096073,20000,18807.904929106757,31,37.25709668125773,5.67858411461756,Real estate activities,NA
21,TRANSPORTATION AND STORAGE,Not low,Not outsourced,245,260.15037840432734,55148.73407239819,62229.158204621206,301,312.28701876615173,83.30489670437899,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Not low,Outsourced,35,31.42284264465777,78240.14516129032,65221.37794483621,301,312.28701876615173,10.062167415350675,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Not low,Likely agency,6,7.353018196178823,32778.666666666664,33814.57970444493,301,312.28701876615173,2.3545705566727206,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Not low,High indicators,15,13.360779520987782,37854.8,36368.9258579269,301,312.28701876615173,4.278365323597605,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Low,Not outsourced,79,93.93359333050788,17434.4625,17336.454063063167,105,132.68513341416357,70.79436174458476,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Low,Outsourced,18,28.615537443326684,15583.221818181819,14640.320260617204,105,132.68513341416357,21.566498602376274,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Low,Likely agency,4,6.877768237209045,11213.333333333334,11474.257566344117,105,132.68513341416357,5.183525885858493,Transportation and storage,NA
21,TRANSPORTATION AND STORAGE,Low,High indicators,4,3.258234403119978,17680,17294.30425600343,105,132.68513341416357,2.4556137671804725,Transportation and storage,NA
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Not low,Not outsourced,44,48.41327916574545,56512.81081081081,51433.105680972476,58,67.19683080913806,72.04696796379532,Water supply," Sewerage, waste management and remediation activities"
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Not low,Outsourced,8,11.797468807196587,32275.428571428572,31458.78568102251,58,67.19683080913806,17.556585132274208,Water supply," Sewerage, waste management and remediation activities"
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Not low,Likely agency,2,3.458180344404257,43000,32334.232027634906,58,67.19683080913806,5.146344407560931,Water supply," Sewerage, waste management and remediation activities"
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Not low,High indicators,4,3.527902491791762,134310,161770.94727330483,58,67.19683080913806,5.250102496369522,Water supply," Sewerage, waste management and remediation activities"
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Low,Not outsourced,12,8.948492940153995,19839.988,19675.00376102836,18,15.402488791847173,58.0977078515428,Water supply," Sewerage, waste management and remediation activities"
22,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Low,Outsourced,6,6.453995851693177,19434.25,20594.0299531155,18,15.402488791847173,41.90229214845719,Water supply," Sewerage, waste management and remediation activities"
23,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Not low,Not outsourced,441,453.80392006523107,65047.66740740741,68438.76375449167,556,563.9365675394793,80.47073841039078,Wholesale and retail trade, Repair of motor vehicles and motorcycles
23,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Not low,Outsourced,77,72.94046953198755,135918.4447761194,109872.92008690063,556,563.9365675394793,12.934162054827421,Wholesale and retail trade, Repair of motor vehicles and motorcycles
